time, value
41.0,50.35400390625
41.1,40.130615234375
41.2,49.13330078125
41.3,41.046142578125
41.4,44.25048828125
41.5,40.283203125
41.6,41.19873046875
41.7,45.623779296875
41.8,46.539306640625
41.9,44.403076171875
42.0,45.7763671875
42.1,35.70556640625
42.2,39.215087890625
42.3,35.70556640625
42.4,42.41943359375
42.5,43.02978515625
42.6,39.97802734375
42.7,35.552978515625
42.8,33.111572265625
42.9,34.48486328125
43.0,38.14697265625
43.1,33.416748046875
43.2,27.77099609375
43.3,32.501220703125
43.4,40.8935546875
43.5,35.858154296875
43.6,25.93994140625
43.7,30.364990234375
43.8,38.14697265625
43.9,39.520263671875
44.0,28.38134765625
44.1,24.871826171875
44.2,28.38134765625
44.3,33.721923828125
44.4,36.773681640625
44.5,32.958984375
44.6,27.4658203125
44.7,33.721923828125
44.8,36.163330078125
44.9,28.228759765625
45.0,21.820068359375
45.1,19.683837890625
45.2,26.55029296875
45.3,17.852783203125
45.4,27.313232421875
45.5,20.1416015625
45.6,21.514892578125
45.7,18.157958984375
45.8,30.670166015625
45.9,17.39501953125
46.0,17.08984375
46.1,14.801025390625
46.2,16.4794921875
46.3,14.6484375
46.4,23.49853515625
46.5,20.599365234375
46.6,16.937255859375
46.7,20.294189453125
46.8,28.38134765625
46.9,13.580322265625
47.0,17.39501953125
47.1,17.242431640625
47.2,18.463134765625
47.3,16.4794921875
47.4,10.07080078125
47.5,20.1416015625
47.6,13.427734375
47.7,13.12255859375
47.8,12.20703125
47.9,15.411376953125
48.0,9.765625
48.1,27.77099609375
48.2,15.106201171875
48.3,5.18798828125
48.4,20.599365234375
48.5,14.495849609375
48.6,8.697509765625
48.7,14.190673828125
48.8,3.35693359375
48.9,9.918212890625
49.0,9.765625
49.1,8.85009765625
49.2,10.223388671875
49.3,12.51220703125
49.4,17.39501953125
49.5,21.05712890625
49.6,27.923583984375
49.7,15.411376953125
49.8,26.55029296875
49.9,17.242431640625
3666.0,19.83642578125
3666.1,1.220703125
3666.2,6.40869140625
3666.3,11.29150390625
3666.4,-0.30517578125
3666.5,-12.054443359375
3666.6,-1.068115234375
3666.7,5.645751953125
3666.8,-6.256103515625
3666.9,-27.008056640625
3667.0,-22.430419921875
3667.1,-22.27783203125
3667.2,-23.49853515625
3667.3,-11.29150390625
3667.4,-17.547607421875
3667.5,-11.749267578125
3667.6,-22.735595703125
3667.7,-15.716552734375
3667.8,-17.08984375
3667.9,-19.073486328125
3668.0,-19.683837890625
3668.1,-17.39501953125
3668.2,-17.547607421875
3668.3,-18.61572265625
3668.4,-18.463134765625
3668.5,-18.310546875
3668.6,-18.463134765625
3668.7,-17.7001953125
3668.8,-15.869140625
3668.9,-17.08984375
3669.0,-15.2587890625
3669.1,-17.39501953125
3669.2,-14.6484375
3669.3,-16.17431640625
3669.4,-16.021728515625
3669.5,-15.716552734375
3669.6,-15.56396484375
3669.7,-15.106201171875
3669.8,-14.95361328125
3669.9,-14.6484375
3670.0,-14.495849609375
3670.1,-13.275146484375
3670.2,-1.8310546875
3670.3,0.0
3670.4,260.23584152631986
3670.5,212.10104389939465
3670.6,134.52603692711065
3670.7,16.982027685496195
3670.8,-96.7384820459551
3670.9,-191.6820963141852
3671.0,-287.68545286278396
3671.1,-377.8823033425973
3671.2,-478.75234156593984
3671.3,-543.6038696482417
3671.4,-600.5132512559591
3671.5,-659.5514742264503
3671.6,-696.1520706067671
3671.7,-738.0862144239336
3671.8,-782.607497186786
3671.9,-795.6889885413154
3672.0,-793.047406298333
3672.1,-790.5520520835234
3672.2,-773.402057531825
3672.3,-778.0660816512011
3672.4,-753.1221546683631
3672.5,-726.1888304658798
3672.6,-731.2933507357316
3672.7,-737.4605122556167
3672.8,-724.8540243974401
3672.9,-715.1414994461634
3673.0,-702.5247261196945
3673.1,-681.5106657429926
3673.2,-653.1675558420644
3673.3,-620.6998613922755
3673.4,-595.8569662991493
3673.5,-571.619941049201
3673.6,-557.1441697339745
3673.7,-562.3479731660813
3673.8,-539.318858946654
3673.9,-527.5771934061369
3674.0,-503.0141899496995
3674.1,-473.56451654169325
3674.2,-453.5715301416867
3674.3,-428.99723770149427
3674.4,-424.866143879485
3674.5,-409.28746789408297
3674.6,-393.2476240477445
3674.7,-371.10094443707214
3674.8,-334.91294072409795
3674.9,-325.2720717656458
3675.0,-311.5082495226779
3675.1,-299.5724777809075
3675.2,-307.0124381358337
3675.3,-286.52595683597724
3675.4,-273.360907171847
3675.5,-260.3457270981645
3675.6,-231.15357943312523
3675.7,-216.30210775972276
3675.8,-187.56261615416196
3675.9,-184.60801844451234
3676.0,-155.71108043712601
3676.1,-144.05423440771983
3676.2,-130.71663968527028
3676.3,-111.73106745374453
3676.4,-99.76236758418979
3676.5,-95.4209452315784
3676.6,-83.44806360267981
3676.7,-74.83010180123064
3676.8,-62.700654469173
3676.9,-56.82539509898118
3677.0,-44.081812392096005
3677.1,-37.13474739786088
3677.2,-32.32213572985296
3677.3,-21.25168728150247
3677.4,-14.604597191017769
3677.5,-3.225633758758266
3677.6,14.868804886053045
3677.7,16.33273177551117
3677.8,29.242280062588915
3677.9,36.81274401255932
3678.0,36.14491687001575
3678.1,51.50023732022467
3678.2,54.34473477917197
3678.3,59.32681257478859
3678.4,64.46279480059184
3678.5,80.73897707610413
3678.6,87.55596246403597
3678.7,93.00087824734561
3678.8,94.63228801928793
3678.9,104.50460572706554
3679.0,114.83582026282012
3679.1,115.70769075820283
3679.2,122.3789789887623
3679.3,125.84697279438937
3679.4,135.87727121893298
3679.5,145.29821808772675
3679.6,142.665696913641
3679.7,152.8515097879007
