time, value
7333.0,32.806396484375
7333.1,24.261474609375
7333.2,32.04345703125
7333.3,29.9072265625
7333.4,18.9208984375
7333.5,21.66748046875
7333.6,-1.678466796875
7333.7,48.675537109375
7333.8,0.152587890625
7333.9,-9.765625
7334.0,-14.495849609375
7334.1,-12.664794921875
7334.2,-11.5966796875
7334.3,-12.664794921875
7334.4,-13.275146484375
7334.5,-11.138916015625
7334.6,-9.765625
7334.7,-11.29150390625
7334.8,-11.444091796875
7334.9,-11.138916015625
7335.0,-10.986328125
7335.1,-8.544921875
7335.2,-10.68115234375
7335.3,-10.68115234375
7335.4,-10.3759765625
7335.5,-7.32421875
7335.6,-10.07080078125
7335.7,-9.918212890625
7335.8,-7.9345703125
7335.9,-9.613037109375
7336.0,-9.1552734375
7336.1,-9.46044921875
7336.2,-9.1552734375
7336.3,-7.781982421875
7336.4,-8.087158203125
7336.5,-8.85009765625
7336.6,-8.85009765625
7336.7,-8.544921875
7336.8,-8.087158203125
7336.9,-8.23974609375
7337.0,-8.087158203125
7337.1,10.3759765625
7337.2,-8.392333984375
7337.3,-37.078857421875
7337.4,-39.36767578125
7337.5,0.0
7337.6,-16.00659609236657
7337.7,-38.39211794430107
7337.8,-85.31525945661363
7337.9,-130.0738565412129
7338.0,-170.22720202223655
7338.1,-210.96396599487022
7338.2,-253.20034078275356
7338.3,-298.92061752548915
7338.4,-323.8639541621398
7338.5,-363.88912192034155
7338.6,-407.85780648315585
7338.7,-443.8687392245255
7338.8,-472.5328440604457
7338.9,-508.4991167129534
7339.0,-532.2368516215346
7339.1,-562.667478220916
7339.2,-589.4155378354567
7339.3,-602.410734784093
7339.4,-621.642575367919
7339.5,-631.852750990594
7339.6,-642.6547673649017
7339.7,-652.3706147275153
7339.8,-672.1396548434103
7339.9,-684.4147150344713
7340.0,-690.2643345449712
7340.1,-686.942344884716
7340.2,-696.8795693062721
7340.3,-702.0710300883101
7340.4,-715.9448452658514
7340.5,-696.9974827763176
7340.6,-690.3953231934099
7340.7,-682.5584001895888
7340.8,-679.7431644304224
7340.9,-679.203372463441
7341.0,-662.3236318516354
7341.1,-657.9433759892286
7341.2,-638.7496865686039
7341.3,-630.8353992453857
7341.4,-613.296271798674
7341.5,-605.0534940834257
7341.6,-590.3907975876
7341.7,-574.9542114691818
7341.8,-556.6077756200687
7341.9,-540.6923298975547
7342.0,-521.7149674141431
7342.1,-499.5233511045384
7342.2,-489.8342783355459
7342.3,-468.3865130902245
7342.4,-457.305532210765
7342.5,-430.80420913768603
7342.6,-408.5666031141891
7342.7,-391.9662210432611
7342.8,-379.782570356986
7342.9,-361.9450556325248
7343.0,-345.62550801734636
7343.1,-329.29824394816376
7343.2,-321.35578792928015
7343.3,-321.79832577667
7343.4,-312.16290395287
7343.5,-290.92382030525243
7343.6,-280.3590792546273
7343.7,-282.60507940299107
7343.8,-252.1907933261156
7343.9,-231.99357822291722
7344.0,-228.1171057029202
7344.1,-208.36548297750224
7344.2,-198.83138772060758
7344.3,-192.64850956773756
7344.4,-179.89877676890146
7344.5,-157.98833283933374
7344.6,-145.38044680178368
7344.7,-133.37773983293033
7344.8,-120.45446073585074
7344.9,-110.8831950042174
7345.0,-98.56054849389997
7345.1,-81.65558499889477
7345.2,-74.05391812225453
7345.3,-72.09355119206477
7345.4,-65.70379334751195
7345.5,-54.27440023258727
7345.6,-56.26861117246923
7345.7,-43.91553205137674
7345.8,-38.57756701693373
7345.9,-37.96599471420987
7346.0,-31.55234529947658
7346.1,-8.960734483715967
7346.2,-7.727873355919738
7346.3,-2.5242598455891665
7346.4,20.07775481615377
7346.5,18.87935666805978
7346.6,25.771333419691718
7346.7,26.105168150527525
7346.8,24.91618379156983
7346.9,40.97261534255613
7347.0,47.113744590364426
7347.1,48.2223121723346
7347.2,51.62246675010192
7347.3,52.58391535641458
7347.4,66.06020460240774
7347.5,70.07861321405755
7347.6,71.5055328509141
7347.7,67.74690751958755
7347.8,76.50287220696339
7347.9,81.29387588937178
7348.0,82.27244907393806
7348.1,85.5420514189663
7348.2,100.41048966770813
7348.3,109.33010316112059
7348.4,106.96026380459104
7348.5,105.96571587923377
7348.6,116.41721077586296
7348.7,126.41284485474696
7348.8,133.81634066549995
7348.9,145.95187113646674
7349.0,144.35625681170788
7349.1,153.29092871369176
7349.2,164.5160982379263
7349.3,159.5685891576383
7349.4,157.3692594728591
7349.5,165.08970060389962
7349.6,151.7545322885747
7349.7,147.27094357378618
7349.8,143.85691544832423
7349.9,142.42793956999793
7350.0,142.67880535270544
7350.1,145.3724183040547
7350.2,139.82759297289647
7350.3,143.43931660050617
7350.4,146.59452058477643
7350.5,150.0561136636583
7350.6,148.48348970846314
7350.7,146.14908043951368
7350.8,148.5460214235073
7350.9,147.58712666508032
7351.0,160.66738858943683
7351.1,159.10025732228155
7351.2,160.28072661079608
7351.3,157.64749201064785
7351.4,163.10238446402232
7351.5,171.7625675499179
7351.6,179.3555570004447
7351.7,179.77781443624215
7351.8,175.16554813350692
7351.9,157.7367540257467
7352.0,166.85908678400173
7352.1,169.42095355365015
7352.2,179.0026565196643
7352.3,184.77043586280953
7352.4,182.14663576302817
7352.5,179.290771484375
7352.6,183.258056640625
7352.7,179.13818359375
7352.8,162.811279296875
7352.9,162.811279296875
7353.0,159.454345703125
7353.1,158.99658203125
7353.2,160.21728515625
7353.3,154.4189453125
7353.4,158.0810546875
7353.5,164.1845703125
7353.6,154.266357421875
7353.7,171.20361328125
7353.8,175.018310546875
7353.9,169.98291015625
7354.0,172.576904296875
7354.1,171.356201171875
7354.2,168.914794921875
7354.3,164.642333984375
7354.4,162.811279296875
7354.5,173.33984375
7354.6,174.25537109375
7354.7,182.952880859375
7354.8,189.056396484375
7354.9,188.29345703125
7355.0,187.98828125
7355.1,191.192626953125
7355.2,181.884765625
7355.3,180.96923828125
7355.4,178.375244140625
7355.5,175.323486328125
7355.6,166.015625
7355.7,170.745849609375
7355.8,165.4052734375
7355.9,167.083740234375
7356.0,162.200927734375
7356.1,167.8466796875
7356.2,174.713134765625
7356.3,174.102783203125
7356.4,172.271728515625
7356.5,173.187255859375
7356.6,180.816650390625
7356.7,178.22265625
7356.8,197.906494140625
7356.9,197.75390625
7357.0,191.34521484375
7357.1,190.73486328125
7357.2,189.971923828125
7357.3,199.89013671875
7357.4,202.789306640625
7357.5,212.554931640625
7357.6,205.535888671875
7357.7,202.484130859375
7357.8,192.718505859375
7357.9,205.99365234375
7358.0,207.366943359375
7358.1,196.075439453125
7358.2,192.87109375
7358.3,189.666748046875
7358.4,183.563232421875
7358.5,184.326171875
7358.6,189.971923828125
7358.7,195.3125
7358.8,184.783935546875
7358.9,169.219970703125
7359.0,178.52783203125
7359.1,174.102783203125
7359.2,181.732177734375
7359.3,177.764892578125
7359.4,174.86572265625
7359.5,171.356201171875
7359.6,167.54150390625
7359.7,159.149169921875
7359.8,160.21728515625
7359.9,183.10546875
7360.0,173.492431640625
7360.1,179.290771484375
7360.2,182.647705078125
7360.3,170.8984375
7360.4,164.794921875
7360.5,169.677734375
7360.6,157.928466796875
7360.7,162.200927734375
7360.8,159.912109375
7360.9,162.65869140625
7361.0,161.285400390625
7361.1,162.506103515625
7361.2,160.980224609375
7361.3,163.57421875
7361.4,159.60693359375
7361.5,163.726806640625
7361.6,159.454345703125
7361.7,157.012939453125
7361.8,159.454345703125
7361.9,166.473388671875
7362.0,159.454345703125
7362.1,166.6259765625
7362.2,164.48974609375
7362.3,151.67236328125
7362.4,155.792236328125
7362.5,154.266357421875
7362.6,157.623291015625
7362.7,150.909423828125
7362.8,145.56884765625
7362.9,151.67236328125
7363.0,154.4189453125
7363.1,139.923095703125
7363.2,145.56884765625
7363.3,149.84130859375
7363.4,147.0947265625
7363.5,148.01025390625
7363.6,153.045654296875
7363.7,156.25
7363.8,145.721435546875
7363.9,153.656005859375
7364.0,145.721435546875
7364.1,143.4326171875
7364.2,143.12744140625
7364.3,140.228271484375
7364.4,128.7841796875
7364.5,136.41357421875
7364.6,131.072998046875
7364.7,131.683349609375
7364.8,134.27734375
7364.9,137.939453125
7365.0,143.280029296875
7365.1,144.04296875
7365.2,140.9912109375
7365.3,143.73779296875
7365.4,142.822265625
7365.5,139.312744140625
7365.6,142.059326171875
7365.7,132.4462890625
7365.8,137.02392578125
7365.9,133.819580078125
7366.0,121.917724609375
7366.1,119.93408203125
7366.2,119.476318359375
7366.3,108.642578125
7366.4,121.15478515625
7366.5,117.340087890625
7366.6,120.697021484375
7366.7,115.66162109375
7366.8,122.222900390625
7366.9,119.62890625
7367.0,105.133056640625
7367.1,112.457275390625
7367.2,113.83056640625
7367.3,103.1494140625
7367.4,110.626220703125
7367.5,111.846923828125
7367.6,108.184814453125
7367.7,106.50634765625
7367.8,114.288330078125
7367.9,116.424560546875
7368.0,112.3046875
7368.1,101.9287109375
7368.2,97.503662109375
7368.3,95.977783203125
7368.4,107.574462890625
7368.5,101.62353515625
7368.6,101.165771484375
7368.7,99.334716796875
7368.8,104.217529296875
7368.9,98.57177734375
7369.0,95.367431640625
7369.1,101.62353515625
7369.2,98.876953125
7369.3,96.13037109375
7369.4,91.094970703125
7369.5,91.85791015625
7369.6,73.394775390625
7369.7,86.212158203125
7369.8,34.1796875
7369.9,0.457763671875
7370.0,96.893310546875
7370.1,113.677978515625
7370.2,109.2529296875
7370.3,98.876953125
7370.4,98.114013671875
7370.5,90.63720703125
7370.6,84.8388671875
7370.7,87.432861328125
7370.8,89.7216796875
7370.9,68.9697265625
7371.0,76.904296875
7371.1,82.3974609375
7371.2,84.228515625
7371.3,86.669921875
7371.4,86.822509765625
7371.5,78.887939453125
7371.6,81.329345703125
7371.7,84.228515625
7371.8,76.2939453125
7371.9,72.174072265625
7372.0,82.550048828125
7372.1,80.26123046875
7372.2,77.972412109375
7372.3,77.5146484375
7372.4,85.601806640625
7372.5,68.511962890625
7372.6,61.798095703125
7372.7,50.201416015625
7372.8,61.798095703125
7372.9,59.051513671875
7373.0,52.337646484375
7373.1,57.830810546875
7373.2,59.50927734375
7373.3,48.2177734375
7373.4,50.96435546875
7373.5,56.15234375
7373.6,54.62646484375
7373.7,40.130615234375
7373.8,44.25048828125
7373.9,46.844482421875
7374.0,50.6591796875
7374.1,47.607421875
7374.2,53.40576171875
7374.3,58.28857421875
7374.4,54.3212890625
7374.5,41.961669921875
7374.6,37.841796875
7374.7,38.75732421875
7374.8,44.708251953125
7374.9,36.163330078125
7375.0,38.14697265625
7375.1,39.36767578125
7375.2,35.247802734375
7375.3,47.607421875
7375.4,59.2041015625
7375.5,52.337646484375
7375.6,59.051513671875
7375.7,66.22314453125
7375.8,65.91796875
7375.9,72.93701171875
7376.0,52.490234375
7376.1,52.337646484375
7376.2,62.713623046875
7376.3,62.103271484375
7376.4,50.201416015625
7376.5,42.266845703125
7376.6,49.896240234375
7376.7,50.201416015625
7376.8,40.435791015625
7376.9,40.130615234375
7377.0,31.890869140625
7377.1,34.637451171875
7377.2,31.1279296875
7377.3,35.247802734375
7377.4,40.58837890625
7377.5,37.2314453125
7377.6,28.99169921875
7377.7,43.792724609375
7377.8,41.046142578125
7377.9,37.384033203125
7378.0,35.09521484375
7378.1,36.0107421875
7378.2,27.16064453125
7378.3,25.634765625
7378.4,30.975341796875
7378.5,33.87451171875
7378.6,39.97802734375
7378.7,30.517578125
7378.8,29.144287109375
7378.9,32.3486328125
7379.0,37.078857421875
7379.1,27.4658203125
7379.2,23.193359375
7379.3,23.345947265625
7379.4,39.36767578125
7379.5,42.1142578125
7379.6,34.942626953125
7379.7,43.3349609375
7379.8,38.4521484375
7379.9,31.43310546875
7380.0,31.73828125
7380.1,34.48486328125
7380.2,34.7900390625
7380.3,40.283203125
7380.4,37.689208984375
7380.5,34.637451171875
7380.6,29.9072265625
7380.7,33.111572265625
7380.8,30.21240234375
7380.9,27.618408203125
7381.0,30.670166015625
7381.1,22.125244140625
7381.2,28.839111328125
7381.3,28.533935546875
7381.4,32.958984375
7381.5,28.228759765625
7381.6,21.97265625
7381.7,14.34326171875
7381.8,23.651123046875
7381.9,28.533935546875
14664.0,-71.868896484375
14664.1,0.152587890625
14664.2,-19.53125
14664.3,-12.8173828125
14664.4,2.288818359375
14664.5,-19.83642578125
14664.6,-43.02978515625
14664.7,-47.149658203125
14664.8,-30.059814453125
14664.9,5.950927734375
14665.0,26.2451171875
14665.1,28.38134765625
14665.2,13.580322265625
14665.3,9.307861328125
14665.4,-16.4794921875
14665.5,-20.294189453125
14665.6,2.13623046875
14665.7,-21.514892578125
14665.8,-20.599365234375
14665.9,-18.61572265625
14666.0,-17.7001953125
14666.1,-19.683837890625
14666.2,-17.39501953125
14666.3,-15.869140625
14666.4,-18.9208984375
14666.5,-16.937255859375
14666.6,-18.310546875
14666.7,-18.310546875
14666.8,-17.7001953125
14666.9,-17.39501953125
14667.0,-17.242431640625
14667.1,-16.17431640625
14667.2,-16.632080078125
14667.3,-16.937255859375
14667.4,-13.12255859375
14667.5,-15.869140625
14667.6,-13.73291015625
14667.7,-15.411376953125
14667.8,-14.495849609375
14667.9,-14.190673828125
14668.0,-14.0380859375
14668.1,-14.6484375
14668.2,-14.801025390625
14668.3,-14.0380859375
14668.4,-13.885498046875
14668.5,-13.580322265625
14668.6,-13.12255859375
14668.7,-13.275146484375
14668.8,-11.138916015625
14668.9,-12.969970703125
14669.0,-12.664794921875
14669.1,9.918212890625
14669.2,-14.0380859375
14669.3,-80.413818359375
14669.4,-51.727294921875
14669.5,0.0
14669.6,-29.334439202827767
14669.7,-76.46799042710694
14669.8,-132.70446905340958
14669.9,-175.91992336933157
14670.0,-199.0965709241773
14670.1,-235.4998012699496
14670.2,-311.07075485476184
14670.3,-367.8272026785285
14670.4,-382.8821017114013
14670.5,-366.15477724728385
14670.6,-388.90485914599503
14670.7,-442.2833079020155
14670.8,-484.48207350899116
14670.9,-544.0360980579075
14671.0,-563.2681405849623
14671.1,-584.2934163570307
14671.2,-653.8047537201047
14671.3,-692.9151239798335
14671.4,-670.4974857207769
14671.5,-642.8576369241044
14671.6,-650.8899772278362
14671.7,-683.6090025955901
14671.8,-699.816786300413
14671.9,-719.8083016927715
14672.0,-730.9195183936375
14672.1,-763.5161723036032
14672.2,-803.7134926314459
14672.3,-815.3488585986872
14672.4,-742.1180303516778
14672.5,-727.7594755658622
14672.6,-747.4020261174921
14672.7,-743.9784527136785
14672.8,-752.737184043537
14672.9,-752.6217017006812
14673.0,-745.0058921273042
14673.1,-718.1410684707145
14673.2,-665.7716936025588
14673.3,-679.2984664103321
14673.4,-683.0383319082731
